personId,roadUser,gender,age,ageGroup,crashId
2585,Driver,Female,89,75_or_older,20221114
2586,Driver,Male,82,75_or_older,20221236
2587,Pedestrian,Male,74,65_to_74,20221029
2588,Driver,Male,25,17_to_25,20224023
2589,Motorcycle rider,Male,55,40_to_64,20224046
2590,Pedestrian,Male,47,40_to_64,20222189
2591,Driver,Male,63,40_to_64,20221125
2592,Passenger,Female,65,65_to_74,20222099
2593,Pedestrian,Female,84,75_or_older,20221095
2594,Motorcycle rider,Male,25,17_to_25,20227015
2595,Driver,Male,31,26_to_39,20223040
2596,Motorcycle rider,Male,54,40_to_64,20221147
2597,Pedestrian,Male,19,17_to_25,20227008
2598,Pedestrian,Female,40,40_to_64,20228012
2599,Pedal cyclist,Male,70,65_to_74,20221201
2600,Motorcycle rider,Male,68,65_to_74,20221062
2601,Motorcycle rider,Male,34,26_to_39,20223020
2602,Motorcycle rider,Male,26,26_to_39,20222076
2603,Driver,Male,85,75_or_older,20224064
2604,Motorcycle rider,Male,33,26_to_39,20222238
2605,Driver,Male,31,26_to_39,20224059
2606,Passenger,Male,21,17_to_25,20221164
2607,Driver,Female,25,17_to_25,20222170
2608,Driver,Male,23,17_to_25,20222170
2609,Passenger,Male,17,17_to_25,20221108
2610,Driver,Male,25,17_to_25,20222144
2611,Driver,Male,69,65_to_74,20222038
2612,Driver,Female,49,40_to_64,20226029
2613,Driver,Male,41,40_to_64,20221046
2614,Motorcycle pillion passenger,Female,19,17_to_25,20223266
2615,Motorcycle rider,Male,60,40_to_64,20223266
2616,Driver,Female,48,40_to_64,20221196
2617,Driver,Female,71,65_to_74,20226031
2618,Pedestrian,Female,59,40_to_64,20222072
2619,Driver,Male,26,26_to_39,20221226
2620,Pedestrian,Male,46,40_to_64,20223035
2621,Pedestrian,Male,51,40_to_64,20221124
2622,Driver,Male,48,40_to_64,20221027
2623,Driver,Male,24,17_to_25,20221261
2624,Driver,Male,19,17_to_25,20221113
2625,Driver,Female,57,40_to_64,20223196
2626,Pedal cyclist,Male,82,75_or_older,20221185
2627,Motorcycle rider,Male,62,40_to_64,20221044
2628,Driver,Female,64,40_to_64,20226001
2629,Motorcycle rider,Male,41,40_to_64,20224001
2630,Motorcycle rider,Male,34,26_to_39,20221231
2631,Motorcycle rider,Male,68,65_to_74,20222084
2632,Pedestrian,Male,39,26_to_39,20221128
2633,Passenger,Male,23,17_to_25,20227024
2634,Passenger,Female,19,17_to_25,20222066
2635,Passenger,Male,16,0_to_16,20221018
2636,Driver,Male,32,26_to_39,20227026
2637,Driver,Male,31,26_to_39,20228010
2638,Motorcycle rider,Male,74,65_to_74,20223167
2639,Pedestrian,Male,74,65_to_74,20222042
2640,Pedestrian,Male,87,75_or_older,20222034
2641,Driver,Male,85,75_or_older,20226036
2642,Motorcycle rider,Male,31,26_to_39,20223145
2643,Driver,Male,31,26_to_39,20223036
2644,Passenger,Male,20,17_to_25,20223036
2645,Driver,Male,61,40_to_64,20224049
2646,Passenger,Female,62,40_to_64,20222147
2647,Motorcycle rider,Male,37,26_to_39,20223151
2648,Passenger,Male,24,17_to_25,20223109
2649,Passenger,Male,15,0_to_16,20221001
2650,Passenger,Male,15,0_to_16,20221001
2651,Motorcycle rider,Male,26,26_to_39,20224016
2652,Driver,Male,82,75_or_older,20221200
2653,Passenger,Female,79,75_or_older,20221200
2654,Pedestrian,Male,92,75_or_older,20222227
2655,Motorcycle rider,Male,38,26_to_39,20221208
2656,Pedestrian,Male,25,17_to_25,20223056
2657,Pedestrian,Male,22,17_to_25,20223056
2658,Driver,Male,75,75_or_older,20226039
2659,Motorcycle rider,Male,33,26_to_39,20226008
2660,Motorcycle rider,Male,21,17_to_25,20226017
2661,Driver,Male,79,75_or_older,20221111
2662,Driver,Male,80,75_or_older,20224018
2663,Pedestrian,Male,62,40_to_64,20227036
2664,Pedestrian,Male,32,26_to_39,20222200
2665,Driver,Male,27,26_to_39,20224045
2666,Driver,Male,81,75_or_older,20222230
2667,Pedal cyclist,Male,43,40_to_64,20222173
2668,Pedestrian,Male,64,40_to_64,20224004
2669,Driver,Male,26,26_to_39,20221253
2670,Pedestrian,Female,15,0_to_16,20222093
2671,Passenger,Female,16,0_to_16,20221238
2672,Motorcycle rider,Male,21,17_to_25,20221093
2673,Motorcycle rider,Male,26,26_to_39,20222058
2674,Pedestrian,Female,83,75_or_older,20221157
2675,Passenger,Female,23,17_to_25,20223260
2676,Passenger,Female,23,17_to_25,20223260
2677,Driver,Female,24,17_to_25,20223260
2678,Passenger,Female,28,26_to_39,20223260
2679,Driver,Male,79,75_or_older,20224006
2680,Driver,Male,43,40_to_64,20222175
2681,Pedestrian,Male,64,40_to_64,20226018
2682,Pedal cyclist,Female,70,65_to_74,20221072
2683,Driver,Male,53,40_to_64,20221076
2684,Driver,Female,55,40_to_64,20221251
2685,Motorcycle rider,Male,65,65_to_74,20224021
2686,Driver,Male,69,65_to_74,20221148
2687,Motorcycle rider,Male,28,26_to_39,20222080
2688,Driver,Male,87,75_or_older,20222114
2689,Motorcycle rider,Male,36,26_to_39,20223127
2690,Driver,Male,20,17_to_25,20226009
2691,Passenger,Male,27,26_to_39,20226009
2692,Pedestrian,Female,47,40_to_64,20222145
2693,Driver,Male,47,40_to_64,20222049
2694,Pedestrian,Female,54,40_to_64,20221193
2695,Passenger,Male,32,26_to_39,20223072
2696,Driver,Male,82,75_or_older,20223169
2697,Passenger,Female,91,75_or_older,20221049
2698,Driver,Male,67,65_to_74,20223225
2699,Motorcycle rider,Male,45,40_to_64,20224003
2700,Passenger,Female,80,75_or_older,20221064
2701,Driver,Female,21,17_to_25,20223159
2702,Motorcycle rider,Male,19,17_to_25,20222185
2703,Driver,Male,39,26_to_39,20223060
2704,Driver,Male,31,26_to_39,20227007
2705,Pedal cyclist,Male,44,40_to_64,20222081
2706,Motorcycle rider,Male,47,40_to_64,20222138
2707,Motorcycle rider,Male,31,26_to_39,20223240
2708,Driver,Male,68,65_to_74,20221084
2709,Passenger,Male,19,17_to_25,20221121
2710,Driver,Male,20,17_to_25,20227033
2711,Passenger,Male,16,0_to_16,20224042
2712,Driver,Male,28,26_to_39,20227020
2713,Driver,Male,31,26_to_39,20221145
2714,Driver,Male,28,26_to_39,20221066
2715,Driver,Female,38,26_to_39,20221139
2716,Driver,Female,23,17_to_25,20223094
2717,Passenger,Female,40,40_to_64,20221242
2718,Driver,Female,35,26_to_39,20222027
2719,Pedestrian,Male,87,75_or_older,20221223
2720,Driver,Male,67,65_to_74,20223160
2721,Driver,Female,25,17_to_25,20224014
2722,Passenger,Female,28,26_to_39,20223017
2723,Driver,Male,22,17_to_25,20223132
2724,Passenger,Male,34,26_to_39,20221101
2725,Driver,Female,67,65_to_74,20221101
2726,Driver,Male,32,26_to_39,20222026
2727,Driver,Male,52,40_to_64,20223245
2728,Motorcycle rider,Male,33,26_to_39,20223200
2729,Driver,Female,33,26_to_39,20221019
2730,Motorcycle rider,Male,40,40_to_64,20221019
2731,Driver,Male,86,75_or_older,20224034
2732,Passenger,Female,93,75_or_older,20222122
2733,Motorcycle rider,Male,25,17_to_25,20223215
2734,Driver,Male,65,65_to_74,20223122
2735,Pedestrian,Female,25,17_to_25,20221182
2736,Pedestrian,Male,73,65_to_74,20222061
2737,Driver,Male,43,40_to_64,20221247
2738,Driver,Male,38,26_to_39,20221033
2739,Pedestrian,Male,84,75_or_older,20223189
2740,Motorcycle rider,Male,70,65_to_74,20226035
2741,Driver,Male,64,40_to_64,20221169
2742,Driver,Male,74,65_to_74,20221207
2743,Driver,Male,16,0_to_16,20223250
2744,Passenger,Female,62,40_to_64,20226014
2745,Driver,Male,22,17_to_25,20223232
2746,Pedestrian,Female,54,40_to_64,20221088
2747,Driver,Male,21,17_to_25,20221165
2748,Driver,Male,42,40_to_64,20222234
2749,Driver,Female,22,17_to_25,20221204
2750,Driver,Male,34,26_to_39,20222134
2751,Motorcycle rider,Male,27,26_to_39,20226013
2752,Motorcycle pillion passenger,Female,27,26_to_39,20223175
2753,Pedestrian,Male,79,75_or_older,20223263
2754,Motorcycle rider,Male,18,17_to_25,20222020
2755,Driver,Female,49,40_to_64,20223001
2756,Motorcycle rider,Male,35,26_to_39,20221119
2757,Motorcycle rider,Male,18,17_to_25,20221138
2758,Driver,Male,21,17_to_25,20223205
2759,Motorcycle pillion passenger,Male,32,26_to_39,20221063
2760,Driver,Male,22,17_to_25,20227004
2761,Driver,Male,43,40_to_64,20223112
2762,Pedestrian,Female,90,75_or_older,20222161
2763,Driver,Female,28,26_to_39,20222235
2764,Motorcycle rider,Female,57,40_to_64,20222150
2765,Motorcycle rider,Male,53,40_to_64,20223066
2766,Passenger,Female,62,40_to_64,20223069
2767,Driver,Male,50,40_to_64,20223137
2768,Pedestrian,Female,12,0_to_16,20223194
2769,Passenger,Male,14,0_to_16,20223268
2770,Driver,Male,51,40_to_64,20223124
2771,Driver,Male,60,40_to_64,20221036
2772,Motorcycle rider,Male,49,40_to_64,20223084
2773,Driver,Male,29,26_to_39,20221172
2774,Driver,Male,18,17_to_25,20222048
2775,Motorcycle rider,Male,16,0_to_16,20221134
2776,Pedestrian,Male,87,75_or_older,20223251
2777,Pedal cyclist,Male,62,40_to_64,20222113
2778,Motorcycle rider,Male,27,26_to_39,20222017
2779,Driver,Male,33,26_to_39,20221069
2780,Driver,Male,40,40_to_64,20223213
2781,Motorcycle rider,Male,42,40_to_64,20222070
2782,Motorcycle rider,Male,60,40_to_64,20223229
2783,Motorcycle rider,Male,32,26_to_39,20223187
2784,Pedestrian,Male,8,0_to_16,20222130
2785,Motorcycle rider,Male,51,40_to_64,20221023
2786,Motorcycle rider,Male,24,17_to_25,20221038
2787,Passenger,Male,27,26_to_39,20227030
2788,Passenger,Male,30,26_to_39,20227030
2789,Driver,Male,32,26_to_39,20227030
2790,Passenger,Male,36,26_to_39,20227030
2791,Driver,Male,71,65_to_74,20221083
2792,Driver,Male,48,40_to_64,20221083
2793,Pedestrian,Male,47,40_to_64,20224031
2794,Motorcycle rider,Male,20,17_to_25,20222213
2795,Passenger,Male,18,17_to_25,20221206
2796,Driver,Male,65,65_to_74,20227010
2797,Driver,Male,46,40_to_64,20224027
2798,Passenger,Male,22,17_to_25,20223130
2799,Driver,Male,26,26_to_39,20222083
2800,Passenger,Male,23,17_to_25,20223126
2801,Driver,Male,34,26_to_39,20223144
2802,Driver,Male,49,40_to_64,20221032
2803,Pedestrian,Male,18,17_to_25,20221156
2804,Driver,Male,19,17_to_25,20224029
2805,Driver,Male,37,26_to_39,20224063
2806,Passenger,Male,23,17_to_25,20223027
2807,Driver,Female,23,17_to_25,20224022
2808,Driver,Female,19,17_to_25,20221130
2809,Motorcycle rider,Male,44,40_to_64,20222082
2810,Motorcycle rider,Male,62,40_to_64,20222097
2811,Driver,Female,29,26_to_39,20223244
2812,Driver,Male,82,75_or_older,20221260
2813,Driver,Male,66,65_to_74,20221167
2814,Driver,Female,57,40_to_64,20222228
2815,Driver,Male,54,40_to_64,20221005
2816,Driver,Female,42,40_to_64,20223255
2817,Driver,Male,76,75_or_older,20223079
2818,Driver,Male,60,40_to_64,20222188
2819,Pedestrian,Male,28,26_to_39,20228011
2820,Driver,Male,62,40_to_64,20226025
2821,Motorcycle rider,Male,79,75_or_older,20223207
2822,Motorcycle rider,Male,53,40_to_64,20222086
2823,Pedestrian,Male,76,75_or_older,20221045
2824,Motorcycle rider,Male,72,65_to_74,20223007
2825,Motorcycle rider,Male,28,26_to_39,20226032
2826,Driver,Female,72,65_to_74,20221117
2827,Motorcycle rider,Male,20,17_to_25,20222107
2828,Driver,Male,54,40_to_64,20221104
2829,Motorcycle rider,Male,22,17_to_25,20221218
2830,Driver,Male,21,17_to_25,20224052
2831,Pedestrian,Male,90,75_or_older,20223182
2832,Driver,Male,19,17_to_25,20222155
2833,Pedal cyclist,Male,53,40_to_64,20226028
2834,Driver,Female,68,65_to_74,20222045
2835,Driver,Male,63,40_to_64,20223161
2836,Driver,Male,52,40_to_64,20223161
2837,Driver,Female,42,40_to_64,20224039
2838,Motorcycle rider,Male,63,40_to_64,20221142
2839,Driver,Male,25,17_to_25,20223231
2840,Driver,Male,60,40_to_64,20222146
2841,Pedal cyclist,Male,80,75_or_older,20222039
2842,Motorcycle rider,Male,70,65_to_74,20221160
2843,Driver,Female,52,40_to_64,20221137
2844,Motorcycle rider,Male,27,26_to_39,20223227
2845,Driver,Female,76,75_or_older,20221022
2846,Pedestrian,Female,51,40_to_64,20227035
2847,Motorcycle rider,Male,54,40_to_64,20223009
2848,Driver,Female,63,40_to_64,20223165
2849,Driver,Male,80,75_or_older,20223019
2850,Motorcycle rider,Male,38,26_to_39,20222201
2851,Driver,Female,55,40_to_64,20222050
2852,Passenger,Female,72,65_to_74,20223081
2853,Driver,Male,50,40_to_64,20223081
2854,Motorcycle rider,Male,30,26_to_39,20223210
2855,Driver,Female,44,40_to_64,20223116
2856,Driver,Male,40,40_to_64,20221041
2857,Passenger,Male,72,65_to_74,20222088
2858,Pedestrian,Male,70,65_to_74,20224010
2859,Pedestrian,Female,19,17_to_25,20221216
2860,Driver,Male,49,40_to_64,20223267
2861,Driver,Male,61,40_to_64,20223030
2862,Pedestrian,Male,25,17_to_25,20221007
2863,Driver,Male,51,40_to_64,20223176
2864,Driver,Female,52,40_to_64,20223176
2865,Driver,Female,17,17_to_25,20221246
2866,Driver,Male,17,17_to_25,20223022
2867,Passenger,Male,69,65_to_74,20223230
2868,Motorcycle rider,Male,39,26_to_39,20221021
2869,Motorcycle rider,Male,73,65_to_74,20222087
2870,Driver,Male,22,17_to_25,20223184
2871,Passenger,Female,47,40_to_64,20224030
2872,Driver,Male,65,65_to_74,20222179
2873,Driver,Male,68,65_to_74,20222118
2874,Driver,Male,21,17_to_25,20224005
2875,Driver,Male,28,26_to_39,20221048
2876,Driver,Male,44,40_to_64,20223140
2877,Passenger,Male,27,26_to_39,20223092
2878,Driver,Female,22,17_to_25,20221014
2879,Driver,Female,46,40_to_64,20221057
2880,Driver,Female,64,40_to_64,20222116
2881,Passenger,Male,17,17_to_25,20223047
2882,Driver,Male,20,17_to_25,20222056
2883,Driver,Male,18,17_to_25,20222203
2884,Driver,Male,19,17_to_25,20223257
2885,Passenger,Female,14,0_to_16,20223128
2886,Pedestrian,Male,30,26_to_39,20222160
2887,Motorcycle rider,Male,17,17_to_25,20222053
2888,Driver,Female,26,26_to_39,20221183
2889,Motorcycle rider,Male,43,40_to_64,20222110
2890,Motorcycle rider,Male,80,75_or_older,20221224
2891,Driver,Male,61,40_to_64,20221259
2892,Motorcycle rider,Male,57,40_to_64,20221228
2893,Motorcycle rider,Male,62,40_to_64,20221198
2894,Driver,Male,29,26_to_39,20223195
2895,Driver,Male,60,40_to_64,20221034
2896,Motorcycle rider,Male,23,17_to_25,20221115
2897,Driver,Male,45,40_to_64,20223211
2898,Driver,Female,22,17_to_25,20223211
2899,Motorcycle rider,Male,55,40_to_64,20221075
2900,Motorcycle rider,Male,78,75_or_older,20223089
2901,Passenger,Male,79,75_or_older,20222162
2902,Passenger,Female,69,65_to_74,20222065
2903,Motorcycle rider,Female,47,40_to_64,20221159
2904,Motorcycle rider,Female,49,40_to_64,20222046
2905,Driver,Male,46,40_to_64,20221068
2906,Driver,Male,78,75_or_older,20222174
2907,Motorcycle rider,Male,26,26_to_39,20223041
2908,Driver,Male,50,40_to_64,20226022
2909,Driver,Male,15,0_to_16,20221020
2910,Passenger,Male,6,0_to_16,20223133
2911,Pedal cyclist,Male,58,40_to_64,20222062
2912,Passenger,Male,46,40_to_64,20221254
2913,Driver,Male,52,40_to_64,20221254
2914,Driver,Male,40,40_to_64,20222007
2915,Pedestrian,Male,50,40_to_64,20223233
2916,Driver,Male,51,40_to_64,20221241
2917,Motorcycle rider,Male,46,40_to_64,20227006
2918,Driver,Male,38,26_to_39,20222212
2919,Passenger,Male,5,0_to_16,20221229
2920,Motorcycle pillion passenger,Male,39,26_to_39,20226033
2921,Motorcycle rider,Male,21,17_to_25,20222041
2922,Driver,Male,79,75_or_older,20221186
2923,Pedestrian,Female,23,17_to_25,20227034
2924,Driver,Male,56,40_to_64,20224048
2925,Driver,Female,80,75_or_older,20221214
2926,Motorcycle rider,Male,14,0_to_16,20223142
2927,Driver,Female,29,26_to_39,20222100
2928,Motorcycle rider,Male,33,26_to_39,20223021
2929,Passenger,Female,37,26_to_39,20221158
2930,Driver,Female,36,26_to_39,20222117
2931,Driver,Male,94,75_or_older,20221154
2932,Driver,Male,40,40_to_64,20227019
2933,Passenger,Female,43,40_to_64,20221024
2934,Driver,Female,21,17_to_25,20221024
2935,Pedestrian,Female,65,65_to_74,20222186
2936,Motorcycle rider,Male,22,17_to_25,20224017
2937,Motorcycle rider,Male,20,17_to_25,20222219
2938,Driver,Male,31,26_to_39,20228001
2939,Pedestrian,Female,18,17_to_25,20222125
2940,Pedestrian,Female,37,26_to_39,20226024
2941,Passenger,Female,16,0_to_16,20213216
2942,Driver,Male,26,26_to_39,20212172
2943,Driver,Male,65,65_to_74,20215133
2944,Pedal cyclist,Male,74,65_to_74,20213127
2945,Motorcycle rider,Male,25,17_to_25,20212142
2946,Pedestrian,Female,59,40_to_64,20212161
2947,Pedestrian,Male,3,0_to_16,20211232
2948,Driver,Male,29,26_to_39,20212205
2949,Motorcycle rider,Male,64,40_to_64,20211018
2950,Passenger,Female,84,75_or_older,20212026
2951,Passenger,Male,10,0_to_16,20217020
2952,Driver,Male,66,65_to_74,20216011
2953,Pedestrian,Male,70,65_to_74,20212157
2954,Passenger,Female,12,0_to_16,20213119
2955,Motorcycle rider,Male,31,26_to_39,20212051
2956,Motorcycle rider,Male,51,40_to_64,20211130
2957,Passenger,Female,44,40_to_64,20217003
2958,Motorcycle rider,Male,22,17_to_25,20213226
2959,Driver,Male,49,40_to_64,20217003
2960,Passenger,Male,58,40_to_64,20217025
2961,Driver,Male,33,26_to_39,20213164
2962,Motorcycle rider,Male,21,17_to_25,20211254
2963,Passenger,Female,34,26_to_39,20212108
2964,Passenger,Female,68,65_to_74,20212108
2965,Motorcycle rider,Male,61,40_to_64,20213187
2966,Passenger,Female,2,0_to_16,20212145
2967,Passenger,Female,62,40_to_64,20214071
2968,Driver,Male,36,26_to_39,20211225
2969,Motorcycle rider,Male,21,17_to_25,20211166
2970,Motorcycle rider,Male,22,17_to_25,20211178
2971,Pedestrian,Male,31,26_to_39,20214004
2972,Motorcycle rider,Male,48,40_to_64,20211200
2973,Motorcycle rider,Male,65,65_to_74,20215156
2974,Driver,Female,72,65_to_74,20211155
2975,Motorcycle rider,Male,59,40_to_64,20211170
2976,Driver,Male,47,40_to_64,20215047
2977,Motorcycle rider,Male,53,40_to_64,20212198
2978,Driver,Male,57,40_to_64,20212013
2979,Driver,Male,56,40_to_64,20214049
2980,Pedal cyclist,Male,54,40_to_64,20213006
2981,Passenger,Female,36,26_to_39,20211017
2982,Pedestrian,Female,37,26_to_39,20214075
2983,Pedestrian,Male,27,26_to_39,20213162
2984,Pedestrian,Male,27,26_to_39,20217007
2985,Driver,Male,17,17_to_25,20211124
2986,Driver,Male,25,17_to_25,20215063
2987,Motorcycle rider,Male,49,40_to_64,20211075
2988,Driver,Male,42,40_to_64,20211174
2989,Motorcycle rider,Male,40,40_to_64,20211229
2990,Driver,Male,39,26_to_39,20213008
2991,Pedal cyclist,Male,20,17_to_25,20213150
2992,Driver,Male,18,17_to_25,20211133
2993,Driver,Male,56,40_to_64,20211042
2994,Pedestrian,Female,76,75_or_older,20212133
2995,Pedestrian,Female,66,65_to_74,20212194
2996,Driver,Male,38,26_to_39,20212196
2997,Pedal cyclist,Male,89,75_or_older,20213195
2998,Motorcycle rider,Male,42,40_to_64,20212129
2999,Driver,Male,51,40_to_64,20215152
3000,Driver,Male,54,40_to_64,20215013
3001,Motorcycle rider,Male,52,40_to_64,20215078
3002,Driver,Male,80,75_or_older,20216018
3003,Motorcycle rider,Male,29,26_to_39,20211250
3004,Driver,Male,28,26_to_39,20216010
3005,Driver,Male,19,17_to_25,20211039
3006,Driver,Male,16,0_to_16,20211131
3007,Driver,Male,21,17_to_25,20214022
3008,Driver,Male,49,40_to_64,20211246
3009,Driver,Male,25,17_to_25,20214015
3010,Pedal cyclist,Male,80,75_or_older,20211031
3011,Motorcycle rider,Male,47,40_to_64,20212030
3012,Motorcycle rider,Male,81,75_or_older,20212067
3013,Motorcycle rider,Male,71,65_to_74,20212067
3014,Motorcycle rider,Male,48,40_to_64,20211081
3015,Motorcycle rider,Male,71,65_to_74,20211181
3016,Pedestrian,Male,56,40_to_64,20215057
3017,Driver,Male,34,26_to_39,20214074
3018,Driver,Male,38,26_to_39,20215150
3019,Motorcycle rider,Male,24,17_to_25,20213228
3020,Motorcycle rider,Male,17,17_to_25,20211027
3021,Driver,Male,31,26_to_39,20211087
3022,Pedestrian,Male,89,75_or_older,20211086
3023,Pedal cyclist,Male,79,75_or_older,20211242
3024,Pedestrian,Female,67,65_to_74,20215054
3025,Motorcycle rider,Male,50,40_to_64,20215144
3026,Motorcycle rider,Male,18,17_to_25,20211147
3027,Pedestrian,Female,70,65_to_74,20211194
3028,Driver,Female,75,75_or_older,20213247
3029,Passenger,Male,57,40_to_64,20211146
3030,Driver,Male,15,0_to_16,20212029
3031,Driver,Female,49,40_to_64,20213206
3032,Motorcycle rider,Female,84,75_or_older,20216016
3033,Driver,Male,62,40_to_64,20211164
3034,Driver,Female,36,26_to_39,20211009
3035,Driver,Male,37,26_to_39,20212162
3036,Driver,Male,53,40_to_64,20213242
3037,Driver,Female,24,17_to_25,20212075
3038,Driver,Male,84,75_or_older,20213086
3039,Motorcycle rider,Male,31,26_to_39,20211235
3040,Driver,Male,74,65_to_74,20211025
3041,Driver,Male,24,17_to_25,20213175
3042,Driver,Male,67,65_to_74,20212078
3043,Driver,Male,61,40_to_64,20211058
3044,Motorcycle rider,Male,28,26_to_39,20212153
3045,Pedestrian,Male,20,17_to_25,20211167
3046,Driver,Male,28,26_to_39,20212167
3047,Driver,Female,51,40_to_64,20211215
3048,Pedestrian,Male,48,40_to_64,20213154
3049,Driver,Male,75,75_or_older,20211205
3050,Driver,Male,94,75_or_older,20215151
3051,Passenger,Male,70,65_to_74,20215066
3052,Pedal cyclist,Male,74,65_to_74,20212113
3053,Driver,Female,21,17_to_25,20214077
3054,Pedestrian,Female,21,17_to_25,20211013
3055,Passenger,Female,82,75_or_older,20211103
3056,Passenger,Male,22,17_to_25,20211085
3057,Passenger,Male,24,17_to_25,20213026
3058,Pedestrian,Female,57,40_to_64,20217018
3059,Passenger,Female,89,75_or_older,20213052
3060,Driver,Female,47,40_to_64,20213031
3061,Motorcycle rider,Male,52,40_to_64,20213153
3062,Motorcycle rider,Male,19,17_to_25,20214027
3063,Passenger,Male,20,17_to_25,20215076
3064,Driver,Male,21,17_to_25,20215076
3065,Driver,Male,18,17_to_25,20216032
3066,Pedal cyclist,Male,51,40_to_64,20214020
3067,Driver,Male,62,40_to_64,20211097
3068,Driver,Male,68,65_to_74,20212061
3069,Driver,Male,28,26_to_39,20213071
3070,Driver,Male,17,17_to_25,20212176
3071,Driver,Male,19,17_to_25,20212136
3072,Passenger,Male,32,26_to_39,20212136
3073,Driver,Male,31,26_to_39,20214084
3074,Motorcycle rider,Male,21,17_to_25,20215105
3075,Driver,Male,68,65_to_74,20214056
3076,Pedestrian,Female,68,65_to_74,20211024
3077,Passenger,Male,51,40_to_64,20212201
3078,Driver,Female,47,40_to_64,20212201
3079,Motorcycle rider,Male,28,26_to_39,20213166
3080,Motorcycle rider,Male,22,17_to_25,20215106
3081,Motorcycle rider,Male,32,26_to_39,20212057
3082,Driver,Male,61,40_to_64,20211201
