crashId,locationId
20241221,20241221_NSW_Major Cities of Australia_Hunter Valley exc Newcastle_Maitland_Arterial Road
20241143,20241143_NSW_Inner Regional Australia_Murray_Greater Hume_Arterial Road
20243242,20243242_QLD_Outer Regional Australia_Darling Downs - Maranoa_Western Downs_Sub-arterial Road
20242189,20242189_VIC_Major Cities of Australia_Melbourne - South East_Kingston (Vic.)_Local Road
20242170,20242170_VIC_Major Cities of Australia_Melbourne - Inner East_Manningham_Arterial Road
20243043,20243043_QLD_Major Cities of Australia_Sunshine Coast_Sunshine Coast_Sub-arterial Road
20241140,20241140_NSW_Inner Regional Australia_Central West_Bathurst_National or State Highway
20244063,20244063_SA_Remote Australia_South Australia - Outback_Wudinna_National or State Highway
20241131,20241131_NSW_Outer Regional Australia_New England and North West_Inverell_Arterial Road
20242172,20242172_VIC_Major Cities of Australia_Melbourne - West_Brimbank_Arterial Road
20241111,20241111_NSW_Major Cities of Australia_Hunter Valley exc Newcastle_Maitland_Arterial Road
20242055,20242055_VIC_Major Cities of Australia_Melbourne - North East_Darebin_Collector Road
20241017,20241017_NSW_Major Cities of Australia_Sydney - Outer West and Blue Mountains_Penrith_Local Road
20244067,20244067_SA_Major Cities of Australia_Adelaide - West_Charles Sturt_Collector Road
20246024,20246024_TAS_Very Remote Australia_Launceston and North East_Flinders (Tas.)_Arterial Road
20241254,20241254_NSW_Inner Regional Australia_Mid North Coast_Mid-Coast_Sub-arterial Road
20243011,20243011_QLD_Inner Regional Australia_Ipswich_Scenic Rim_Collector Road
20246011,20246011_TAS_Outer Regional Australia_West and North West_Burnie_Arterial Road
20242177,20242177_VIC_Major Cities of Australia_Mornington Peninsula_Mornington Peninsula_Pedestrian Thoroughfare
20241127,20241127_NSW_Outer Regional Australia_New England and North West_Armidale_Access road
20241210,20241210_NSW_Outer Regional Australia_New England and North West_Tamworth_Arterial Road
20242132,20242132_VIC_Inner Regional Australia_Shepparton_Greater Shepparton_Sub-arterial Road
20242184,20242184_VIC_Inner Regional Australia_Ballarat_Ballarat_Arterial Road
20241253,20241253_NSW_Inner Regional Australia_Far West and Orana_Dubbo_Sub-arterial Road
20243024,20243024_QLD_Major Cities of Australia_Sunshine Coast_Sunshine Coast_National or State Highway
20242224,20242224_VIC_Major Cities of Australia_Melbourne - West_Melton_Local Road
20243031,20243031_QLD_Major Cities of Australia_Gold Coast_Gold Coast_Local Road
20242069,20242069_VIC_Major Cities of Australia_Melbourne - North East_Darebin_Local Road
20243156,20243156_QLD_Major Cities of Australia_Ipswich_Ipswich_Local Road
20242251,20242251_VIC_Major Cities of Australia_Geelong_Greater Geelong_Sub-arterial Road
20244034,20244034_SA_Major Cities of Australia_Adelaide - Central and Hills_Adelaide Hills_Collector Road
20242090,20242090_VIC_Major Cities of Australia_Melbourne - South East_Cardinia_National or State Highway
20243231,20243231_QLD_Outer Regional Australia_Mackay - Isaac - Whitsunday_Whitsunday_Sub-arterial Road
20242194,20242194_VIC_Inner Regional Australia_Hume_Mitchell_Collector Road
20243142,20243142_QLD_Outer Regional Australia_Wide Bay_North Burnett_National or State Highway
20242043,20242043_VIC_Major Cities of Australia_Melbourne - West_Wyndham_Local Road
20243124,20243124_QLD_Outer Regional Australia_Mackay - Isaac - Whitsunday_Mackay_National or State Highway
20244007,20244007_SA_Inner Regional Australia_Adelaide - South_Onkaparinga_Collector Road
20242060,20242060_VIC_Major Cities of Australia_Melbourne - Inner South_Stonnington_Sub-arterial Road
20243104,20243104_QLD_Outer Regional Australia_Cairns_Douglas_Local Road
20244041,20244041_SA_Very Remote Australia_South Australia - Outback_Unincorporated SA_National or State Highway
20246026,20246026_TAS_Outer Regional Australia_Launceston and North East_Launceston_Collector Road
20243021,20243021_QLD_Outer Regional Australia_Central Queensland_Gladstone_National or State Highway
20242155,20242155_VIC_Inner Regional Australia_Hume_Indigo_National or State Highway
20242032,20242032_VIC_Major Cities of Australia_Melbourne - Inner_Yarra_Arterial Road
20241285,20241285_NSW_Major Cities of Australia_Sydney - Inner South West_Canterbury-Bankstown_Arterial Road
20244066,20244066_SA_Outer Regional Australia_Barossa - Yorke - Mid North_Wakefield_Sub-arterial Road
20242064,20242064_VIC_Major Cities of Australia_Melbourne - Inner_Port Phillip_Collector Road
20242164,20242164_VIC_Major Cities of Australia_Melbourne - South East_Cardinia_Arterial Road
20244035,20244035_SA_Inner Regional Australia_South Australia - South East_Yankalilla_Arterial Road
20243018,20243018_QLD_Major Cities of Australia_Logan - Beaudesert_Logan_Sub-arterial Road
20242086,20242086_VIC_Major Cities of Australia_Mornington Peninsula_Frankston_Arterial Road
20243217,20243217_QLD_Outer Regional Australia_Cairns_Cassowary Coast_Sub-arterial Road
20243251,20243251_QLD_Inner Regional Australia_Ipswich_Scenic Rim_National or State Highway
20243058,20243058_QLD_Outer Regional Australia_Central Queensland_Gladstone_Sub-arterial Road
20244046,20244046_SA_Inner Regional Australia_South Australia - South East_Yankalilla_Arterial Road
20243085,20243085_QLD_Inner Regional Australia_Central Queensland_Rockhampton_Local Road
20244039,20244039_SA_Inner Regional Australia_Barossa - Yorke - Mid North_Light_Sub-arterial Road
20243240,20243240_QLD_Outer Regional Australia_Mackay - Isaac - Whitsunday_Mackay_Sub-arterial Road
20246002,20246002_TAS_Outer Regional Australia_West and North West_Waratah-Wynyard_National or State Highway
20242099,20242099_VIC_Inner Regional Australia_Shepparton_Campaspe_National or State Highway
20243063,20243063_QLD_Major Cities of Australia_Logan - Beaudesert_Logan_Collector Road
20241176,20241176_NSW_Major Cities of Australia_Illawarra_Wollongong_National or State Highway
20247022,20247022_NT_Very Remote Australia_Northern Territory - Outback_Barkly_National or State Highway
20241086,20241086_NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Port Stephens_Arterial Road
20241224,20241224_NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Port Stephens_Sub-arterial Road
20241265,20241265_NSW_Major Cities of Australia_Sydney - Parramatta_Blacktown_National or State Highway
20241202,20241202_NSW_Outer Regional Australia_New England and North West_Inverell_Arterial Road
20246023,20246023_TAS_Inner Regional Australia_Hobart_Clarence_Arterial Road
20241293,20241293_NSW_Outer Regional Australia_Central West_Forbes_National or State Highway
20241299,20241299_NSW_Inner Regional Australia_Central West_Blayney_National or State Highway
20244078,20244078_SA_Major Cities of Australia_Adelaide - Central and Hills_Campbelltown (SA)_Collector Road
20243164,20243164_QLD_Major Cities of Australia_Gold Coast_Gold Coast_Local Road
20242201,20242201_VIC_Inner Regional Australia_Latrobe - Gippsland_Latrobe (Vic.)_Local Road
20241307,20241307_NSW_Inner Regional Australia_Central West_Lithgow_Sub-arterial Road
20242074,20242074_VIC_Inner Regional Australia_Geelong_Surf Coast_Sub-arterial Road
20241243,20241243_NSW_Outer Regional Australia_New England and North West_Moree Plains_National or State Highway
20247034,20247034_NT_Outer Regional Australia_Darwin_Palmerston_Sub-arterial Road
20241260,20241260_NSW_Outer Regional Australia_New England and North West_Gunnedah_Local Road
20243004,20243004_QLD_Outer Regional Australia_Townsville_Townsville_National or State Highway
20246014,20246014_TAS_Outer Regional Australia_Launceston and North East_Break O'Day_Access road
20242024,20242024_VIC_Outer Regional Australia_North West_Buloke_Collector Road
20243169,20243169_QLD_Inner Regional Australia_Logan - Beaudesert_Scenic Rim_Sub-arterial Road
20243081,20243081_QLD_Inner Regional Australia_Wide Bay_Bundaberg_National or State Highway
20242169,20242169_VIC_Outer Regional Australia_North West_West Wimmera_Arterial Road
20241110,20241110_NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Lake Macquarie_Local Road
20241082,20241082_NSW_Major Cities of Australia_Sydney - North Sydney and Hornsby_Ku-ring-gai_Arterial Road
20241159,20241159_NSW_Outer Regional Australia_Capital Region_Snowy Monaro_Sub-arterial Road
20246022,20246022_TAS_Inner Regional Australia_Hobart_Hobart_Sub-arterial Road
20241229,20241229_NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Shoalhaven_Sub-arterial Road
20242026,20242026_VIC_Inner Regional Australia_Bendigo_Greater Bendigo_Sub-arterial Road
20242268,20242268_VIC_Inner Regional Australia_Latrobe - Gippsland_Baw Baw_Local Road
20242238,20242238_VIC_Inner Regional Australia_Warrnambool and South West_Warrnambool_Local Road
20242122,20242122_VIC_Major Cities of Australia_Melbourne - South East_Monash_Arterial Road
20241046,20241046_NSW_Inner Regional Australia_Capital Region_Goulburn Mulwaree_Arterial Road
20243192,20243192_QLD_Inner Regional Australia_Logan - Beaudesert_Scenic Rim_Sub-arterial Road
20241032,20241032_NSW_Inner Regional Australia_Murray_Berrigan_Local Road
20241031,20241031_NSW_Remote Australia_Far West and Orana_Warren_National or State Highway
20243254,20243254_QLD_Major Cities of Australia_Sunshine Coast_Sunshine Coast_Sub-arterial Road
20243133,20243133_QLD_Very Remote Australia_Queensland - Outback_Cook_Local Road
20241203,20241203_NSW_Outer Regional Australia_Central West_Mid-Western_Sub-arterial Road
20243118,20243118_QLD_Major Cities of Australia_Brisbane - South_Brisbane_Sub-arterial Road
20243173,20243173_QLD_Outer Regional Australia_Mackay - Isaac - Whitsunday_Whitsunday_Local Road
20243199,20243199_QLD_Major Cities of Australia_Gold Coast_Gold Coast_Collector Road
20244003,20244003_SA_Major Cities of Australia_Adelaide - North_Salisbury_Collector Road
20241298,20241298_NSW_Inner Regional Australia_Coffs Harbour - Grafton_Clarence Valley_Arterial Road
20242112,20242112_VIC_Inner Regional Australia_Shepparton_Moira_Arterial Road
20243092,20243092_QLD_Inner Regional Australia_Wide Bay_Fraser Coast_National or State Highway
20243042,20243042_QLD_Major Cities of Australia_Brisbane - North_Brisbane_Local Road
20244005,20244005_SA_Outer Regional Australia_South Australia - South East_Berri Barmera_Local Road
20243178,20243178_QLD_Major Cities of Australia_Moreton Bay - South_Moreton Bay_Local Road
20244050,20244050_SA_Inner Regional Australia_South Australia - South East_Alexandrina_Collector Road
20241208,20241208_NSW_Outer Regional Australia_Riverina_Narrandera_Arterial Road
20242259,20242259_VIC_Outer Regional Australia_Warrnambool and South West_Glenelg_Arterial Road
20242212,20242212_VIC_Major Cities of Australia_Melbourne - Inner_Moonee Valley_Collector Road
20243019,20243019_QLD_Inner Regional Australia_Toowoomba_Toowoomba_Collector Road
20241036,20241036_NSW_Inner Regional Australia_Mid North Coast_Mid-Coast_National or State Highway
20242226,20242226_VIC_Major Cities of Australia_Melbourne - North East_Whittlesea_Local Road
20247007,20247007_NT_Outer Regional Australia_Darwin_Litchfield_Sub-arterial Road
20243074,20243074_QLD_Major Cities of Australia_Sunshine Coast_Sunshine Coast_Collector Road
20241003,20241003_NSW_Outer Regional Australia_New England and North West_Narrabri_Local Road
20241277,20241277_NSW_Outer Regional Australia_New England and North West_Glen Innes Severn_Sub-arterial Road
20241249,20241249_NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Wingecarribee_Local Road
20242020,20242020_VIC_Major Cities of Australia_Melbourne - South East_Greater Dandenong_Arterial Road
20242108,20242108_VIC_Major Cities of Australia_Melbourne - Inner East_Boroondara_Arterial Road
20243120,20243120_QLD_Inner Regional Australia_Wide Bay_Fraser Coast_National or State Highway
20242187,20242187_VIC_Inner Regional Australia_Geelong_Golden Plains_National or State Highway
20243116,20243116_QLD_Outer Regional Australia_Cairns_Cassowary Coast_National or State Highway
20242133,20242133_VIC_Major Cities of Australia_Melbourne - West_Melton_Sub-arterial Road
20241092,20241092_NSW_Major Cities of Australia_Central Coast_Central Coast (NSW)_National or State Highway
20242121,20242121_VIC_Major Cities of Australia_Melbourne - North East_Whittlesea_Arterial Road
20243214,20243214_QLD_Outer Regional Australia_Darling Downs - Maranoa_Toowoomba_National or State Highway
20241118,20241118_NSW_Outer Regional Australia_New England and North West_Tenterfield_Sub-arterial Road
20243157,20243157_QLD_Major Cities of Australia_Brisbane - South_Brisbane_Sub-arterial Road
20241190,20241190_NSW_Inner Regional Australia_Capital Region_Hilltops_Arterial Road
20241097,20241097_NSW_Inner Regional Australia_Capital Region_Goulburn Mulwaree_Arterial Road
20242265,20242265_VIC_Inner Regional Australia_Hume_Indigo_Arterial Road
20241250,20241250_NSW_Major Cities of Australia_Sydney - Northern Beaches_Northern Beaches_Arterial Road
20242200,20242200_VIC_Inner Regional Australia_Warrnambool and South West_Moyne_Sub-arterial Road
20242234,20242234_VIC_Inner Regional Australia_Shepparton_Campaspe_Local Road
20242048,20242048_VIC_Major Cities of Australia_Melbourne - West_Brimbank_Arterial Road
20242003,20242003_VIC_Inner Regional Australia_Shepparton_Greater Shepparton_Local Road
20243252,20243252_QLD_Major Cities of Australia_Moreton Bay - North_Moreton Bay_Collector Road
20243061,20243061_QLD_Outer Regional Australia_Darling Downs - Maranoa_Toowoomba_Collector Road
20242162,20242162_VIC_Major Cities of Australia_Melbourne - North West_Moonee Valley_National or State Highway
20244071,20244071_SA_Major Cities of Australia_Adelaide - South_Onkaparinga_National or State Highway
20241047,20241047_NSW_Major Cities of Australia_Sydney - Inner West_Inner West_Collector Road
20241205,20241205_NSW_Major Cities of Australia_Hunter Valley exc Newcastle_Cessnock_Arterial Road
20241024,20241024_NSW_Major Cities of Australia_Central Coast_Central Coast (NSW)_Arterial Road
20242096,20242096_VIC_Major Cities of Australia_Melbourne - South East_Casey_National or State Highway
20242240,20242240_VIC_Major Cities of Australia_Melbourne - South East_Greater Dandenong_National or State Highway
20243139,20243139_QLD_Major Cities of Australia_Brisbane Inner City_Brisbane_Collector Road
20243075,20243075_QLD_Major Cities of Australia_Brisbane - South_Brisbane_Collector Road
20244051,20244051_SA_Major Cities of Australia_Adelaide - North_Salisbury_Sub-arterial Road
20241070,20241070_NSW_Outer Regional Australia_Far West and Orana_Warrumbungle_Arterial Road
20244079,20244079_SA_Outer Regional Australia_South Australia - Outback_Whyalla_Local Road
20243051,20243051_QLD_Outer Regional Australia_Darling Downs - Maranoa_Western Downs_Sub-arterial Road
20242237,20242237_VIC_Major Cities of Australia_Melbourne - Outer East_Yarra Ranges_Collector Road
20243148,20243148_QLD_Outer Regional Australia_Central Queensland_Rockhampton_National or State Highway
20242157,20242157_VIC_Major Cities of Australia_Melbourne - Inner_Moonee Valley_Sub-arterial Road
20244022,20244022_SA_Remote Australia_South Australia - Outback_Unincorporated SA_National or State Highway
20241142,20241142_NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Port Stephens_Arterial Road
