crashId,locationId
20213130,QLD_Outer Regional Australia_Cairns_Douglas_National or State Highway
20215121,WA_Major Cities of Australia_Perth - North East_Swan_Arterial Road
20216022,TAS_Outer Regional Australia_West and North West_Central Coast (Tas.)_Local Road
20215014,WA_Major Cities of Australia_Perth - South West_Cockburn_Arterial Road
20212090,VIC_Major Cities of Australia_Melbourne - South East_Casey_Collector Road
20211030,NSW_Outer Regional Australia_New England and North West_Narrabri_Sub-arterial Road
20215040,WA_Major Cities of Australia_Perth - South East_Victoria Park_National or State Highway
20213188,QLD_Remote Australia_Mackay - Isaac - Whitsunday_Isaac_Local Road
20212159,VIC_Major Cities of Australia_Melbourne - West_Wyndham_Sub-arterial Road
20214013,SA_Inner Regional Australia_Adelaide - Central and Hills_Adelaide Hills_Sub-arterial Road
20215142,WA_Major Cities of Australia_Perth - South East_Armadale_Arterial Road
20211154,NSW_Inner Regional Australia_Richmond - Tweed_Kyogle_Sub-arterial Road
20215132,WA_Inner Regional Australia_Bunbury_Bunbury_Arterial Road
20212077,VIC_Outer Regional Australia_North West_Horsham_National or State Highway
20216014,TAS_Inner Regional Australia_Hobart_Glenorchy_Sub-arterial Road
20211094,NSW_Inner Regional Australia_Coffs Harbour - Grafton_Clarence Valley_Arterial Road
20212146,VIC_Inner Regional Australia_Warrnambool and South West_Warrnambool_Sub-arterial Road
20211015,NSW_Inner Regional Australia_Central Coast_Central Coast (NSW)_Arterial Road
20211108,NSW_Major Cities of Australia_Sydney - Inner South West_Canterbury-Bankstown_National or State Highway
20213165,QLD_Major Cities of Australia_Brisbane - North_Brisbane_Sub-arterial Road
20214086,SA_Major Cities of Australia_Adelaide - West_West Torrens_Collector Road
20214079,SA_Major Cities of Australia_Adelaide - South_Onkaparinga_Arterial Road
20214010,SA_Inner Regional Australia_Adelaide - Central and Hills_Adelaide Hills_Arterial Road
20215128,WA_Inner Regional Australia_Western Australia - Wheat Belt_Gingin_Arterial Road
20213062,QLD_Major Cities of Australia_Brisbane - North_Brisbane_Sub-arterial Road
20215089,WA_Remote Australia_Western Australia - Wheat Belt_Moora_Arterial Road
20211055,NSW_Major Cities of Australia_Capital Region_Queanbeyan-Palerang_Arterial Road
20213128,QLD_Major Cities of Australia_Ipswich_Ipswich_National or State Highway
20211048,NSW_Inner Regional Australia_Mid North Coast_Port Macquarie-Hastings_National or State Highway
20213210,QLD_Outer Regional Australia_Wide Bay_South Burnett_National or State Highway
20212055,VIC_Major Cities of Australia_Melbourne - Inner_Melbourne_Arterial Road
20212151,VIC_Outer Regional Australia_Warrnambool and South West_Corangamite_Sub-arterial Road
20213084,QLD_Major Cities of Australia_Brisbane - East_Redland_Local Road
20215028,WA_Inner Regional Australia_Western Australia - Wheat Belt_Gingin_Arterial Road
20216031,TAS_Outer Regional Australia_Launceston and North East_West Tamar_National or State Highway
20217010,NT_Very Remote Australia_Northern Territory - Outback_MacDonnell_Sub-arterial Road
20211237,NSW_Inner Regional Australia_Mid North Coast_Mid-Coast_Sub-arterial Road
20211197,NSW_Inner Regional Australia_Coffs Harbour - Grafton_Clarence Valley_National or State Highway
20215002,WA_Major Cities of Australia_Perth - Inner_Perth_Arterial Road
20211160,NSW_Major Cities of Australia_Sydney - City and Inner South_Bayside (NSW)_Local Road
20215022,WA_Inner Regional Australia_Western Australia - Wheat Belt_Chittering_Arterial Road
20213113,QLD_Outer Regional Australia_Central Queensland_Banana_Sub-arterial Road
20213133,QLD_Major Cities of Australia_Logan - Beaudesert_Logan_Local Road
20213232,QLD_Inner Regional Australia_Darling Downs - Maranoa_Toowoomba_National or State Highway
20215030,WA_Inner Regional Australia_Bunbury_Busselton_Local Road
20212175,VIC_Outer Regional Australia_Latrobe - Gippsland_Wellington_Arterial Road
20213096,QLD_Remote Australia_Townsville_Charters Towers_Local Road
20211029,NSW_Inner Regional Australia_Riverina_Wagga Wagga_Sub-arterial Road
20213085,QLD_Outer Regional Australia_Wide Bay_Gympie_National or State Highway
20213040,QLD_Major Cities of Australia_Gold Coast_Gold Coast_Sub-arterial Road
20213126,QLD_Major Cities of Australia_Gold Coast_Gold Coast_Sub-arterial Road
20213222,QLD_Major Cities of Australia_Sunshine Coast_Sunshine Coast_National or State Highway
20211244,NSW_Remote Australia_Central West_Lachlan_Arterial Road
20215038,WA_Outer Regional Australia_Western Australia - Wheat Belt_Williams_Local Road
20213217,QLD_Major Cities of Australia_Moreton Bay - North_Moreton Bay_Collector Road
20213066,QLD_Outer Regional Australia_Townsville_Townsville_National or State Highway
20211172,NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Lake Macquarie_Local Road
20211125,NSW_Inner Regional Australia_Capital Region_Goulburn Mulwaree_Arterial Road
20217006,NT_Outer Regional Australia_Darwin_Darwin_Sub-arterial Road
20216020,TAS_Inner Regional Australia_Launceston and North East_Launceston_Local Road
20215049,WA_Inner Regional Australia_Bunbury_Augusta Margaret River_Local Road
20213058,QLD_Inner Regional Australia_Gold Coast_Scenic Rim_Sub-arterial Road
20212058,VIC_Major Cities of Australia_Melbourne - North East_Mitchell_Local Road
20216025,TAS_Outer Regional Australia_South East_Derwent Valley_Arterial Road
20215145,WA_Major Cities of Australia_Perth - North West_Stirling_National or State Highway
20213218,QLD_Outer Regional Australia_Mackay - Isaac - Whitsunday_Isaac_National or State Highway
20214017,SA_Outer Regional Australia_South Australia - South East_Loxton Waikerie_National or State Highway
20212023,VIC_Major Cities of Australia_Melbourne - Outer East_Knox_National or State Highway
20212014,VIC_Inner Regional Australia_Latrobe - Gippsland_Baw Baw_Arterial Road
20213028,QLD_Inner Regional Australia_Central Queensland_Rockhampton_Local Road
20213023,QLD_Outer Regional Australia_Wide Bay_South Burnett_Collector Road
20212171,VIC_Major Cities of Australia_Melbourne - Inner South_Kingston (Vic.)_Local Road
20211118,NSW_Major Cities of Australia_Sydney - Outer West and Blue Mountains_Penrith_Collector Road
20213248,QLD_Remote Australia_Townsville_Charters Towers_Sub-arterial Road
20214070,SA_Outer Regional Australia_South Australia - South East_Tatiara_Arterial Road
20212076,VIC_Inner Regional Australia_Warrnambool and South West_Moyne_Local Road
20213024,QLD_Inner Regional Australia_Logan - Beaudesert_Scenic Rim_Sub-arterial Road
20217023,NT_Remote Australia_Northern Territory - Outback_Alice Springs_Sub-arterial Road
20213142,QLD_Very Remote Australia_Queensland - Outback_Quilpie_Sub-arterial Road
20213139,QLD_Major Cities of Australia_Gold Coast_Gold Coast_National or State Highway
20212071,VIC_Major Cities of Australia_Melbourne - West_Hobsons Bay_National or State Highway
20211220,NSW_Inner Regional Australia_Sydney - Outer South West_Wollondilly_National or State Highway
20211236,NSW_Inner Regional Australia_Mid North Coast_Kempsey_Local Road
20216033,TAS_Outer Regional Australia_West and North West_Burnie_Local Road
20214028,SA_Outer Regional Australia_South Australia - South East_Mid Murray_Sub-arterial Road
20212118,VIC_Inner Regional Australia_Latrobe - Gippsland_Latrobe (Vic.)_Arterial Road
20211057,NSW_Outer Regional Australia_Central West_Forbes_National or State Highway
20213196,QLD_Major Cities of Australia_Gold Coast_Gold Coast_National or State Highway
20212074,VIC_Major Cities of Australia_Melbourne - Inner South_Glen Eira_Sub-arterial Road
20211126,NSW_Major Cities of Australia_Sydney - Inner South West_Canterbury-Bankstown_National or State Highway
20211045,NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Port Stephens_Sub-arterial Road
20215110,WA_Outer Regional Australia_Western Australia - Outback (South)_Kalgoorlie-Boulder_National or State Highway
20212210,VIC_Major Cities of Australia_Melbourne - South East_Cardinia_Local Road
20215015,WA_Major Cities of Australia_Perth - South West_Kwinana_Arterial Road
20216029,TAS_Outer Regional Australia_Launceston and North East_George Town_Collector Road
20211113,NSW_Major Cities of Australia_Sydney - Northern Beaches_Northern Beaches_Arterial Road
20213192,QLD_Major Cities of Australia_Brisbane - West_Brisbane_Local Road
20213118,QLD_Outer Regional Australia_Mackay - Isaac - Whitsunday_Mackay_National or State Highway
20213019,QLD_Outer Regional Australia_Wide Bay_Bundaberg_Sub-arterial Road
20212124,VIC_Major Cities of Australia_Melbourne - West_Wyndham_National or State Highway
20213012,QLD_Inner Regional Australia_Darling Downs - Maranoa_Toowoomba_National or State Highway
20212187,VIC_Inner Regional Australia_Bendigo_Mount Alexander_National or State Highway
20212044,VIC_Inner Regional Australia_Hume_Strathbogie_National or State Highway
20212109,VIC_Inner Regional Australia_Geelong_Golden Plains_Sub-arterial Road
20215007,WA_Major Cities of Australia_Perth - South West_Cockburn_Arterial Road
20213016,QLD_Very Remote Australia_Townsville_Charters Towers_National or State Highway
20211249,NSW_Major Cities of Australia_Sydney - Outer South West_Campbelltown (NSW)_Collector Road
20212005,VIC_Inner Regional Australia_Melbourne - North West_Macedon Ranges_Local Road
20211088,NSW_Inner Regional Australia_Central West_Orange_National or State Highway
20215123,WA_Major Cities of Australia_Perth - North West_Stirling_Local Road
20213010,QLD_Major Cities of Australia_Moreton Bay - North_Moreton Bay_Collector Road
20214066,SA_Outer Regional Australia_South Australia - South East_Wattle Range_Arterial Road
20213120,QLD_Outer Regional Australia_Cairns_Cairns_Sub-arterial Road
20212088,VIC_Major Cities of Australia_Melbourne - South East_Casey_National or State Highway
20215091,WA_Major Cities of Australia_Perth - South West_Rockingham_National or State Highway
20215153,WA_Major Cities of Australia_Perth - North East_Bayswater_Local Road
20214078,SA_Inner Regional Australia_Barossa - Yorke - Mid North_Adelaide Plains_National or State Highway
20216024,TAS_Outer Regional Australia_Launceston and North East_Northern Midlands_National or State Highway
20213073,QLD_Major Cities of Australia_Moreton Bay - North_Moreton Bay_National or State Highway
20211148,NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Lake Macquarie_Local Road
20213103,QLD_Major Cities of Australia_Logan - Beaudesert_Logan_Local Road
20212180,VIC_Major Cities of Australia_Melbourne - South East_Monash_Arterial Road
20216028,TAS_Inner Regional Australia_Hobart_Clarence_Collector Road
20215139,WA_Outer Regional Australia_Western Australia - Wheat Belt_Kojonup_Arterial Road
20213231,QLD_Outer Regional Australia_Wide Bay_Gympie_National or State Highway
20213237,QLD_Remote Australia_Mackay - Isaac - Whitsunday_Isaac_Local Road
20211260,NSW_Major Cities of Australia_Sydney - Outer West and Blue Mountains_Penrith_Arterial Road
20217015,NT_Outer Regional Australia_Darwin_Litchfield_National or State Highway
20211049,NSW_Outer Regional Australia_Murray_Wentworth_National or State Highway
20215082,WA_Remote Australia_Western Australia - Wheat Belt_Mount Marshall_Arterial Road
20214012,SA_Outer Regional Australia_South Australia - South East_Kingston (SA)_Arterial Road
20215131,WA_Remote Australia_Western Australia - Outback (North)_Karratha_Local Road
20212050,VIC_Major Cities of Australia_Geelong_Greater Geelong_Local Road
20213238,QLD_Inner Regional Australia_Ipswich_Somerset_Local Road
20212079,VIC_Outer Regional Australia_North West_Buloke_National or State Highway
20214016,SA_Outer Regional Australia_South Australia - Outback_Port Augusta_Local Road
20211026,NSW_Major Cities of Australia_Sydney - Outer South West_Camden_Arterial Road
20215005,WA_Outer Regional Australia_Western Australia - Outback (South)_Greater Geraldton_National or State Highway
20212096,VIC_Inner Regional Australia_North West_Northern Grampians_National or State Highway
20213078,QLD_Inner Regional Australia_Sunshine Coast_Noosa_Sub-arterial Road
20213004,QLD_Major Cities of Australia_Logan - Beaudesert_Logan_Sub-arterial Road
20213097,QLD_Major Cities of Australia_Sunshine Coast_Sunshine Coast_Local Road
20212189,VIC_Major Cities of Australia_Melbourne - North East_Whittlesea_Local Road
20211050,NSW_Outer Regional Australia_Central West_Cowra_Sub-arterial Road
20212052,VIC_Inner Regional Australia_Latrobe - Gippsland_Wellington_Local Road
20217024,NT_Very Remote Australia_Northern Territory - Outback_Barkly_National or State Highway
20213039,QLD_Outer Regional Australia_Mackay - Isaac - Whitsunday_Whitsunday_National or State Highway
20213107,QLD_Inner Regional Australia_Central Queensland_Livingstone_Sub-arterial Road
20216006,TAS_Outer Regional Australia_Launceston and North East_Meander Valley_National or State Highway
20215046,WA_Inner Regional Australia_Mandurah_Murray_National or State Highway
20211068,NSW_Inner Regional Australia_Mid North Coast_Mid-Coast_Arterial Road
20212147,VIC_Major Cities of Australia_Melbourne - South East_Casey_Local Road
20217016,NT_Outer Regional Australia_Darwin_Litchfield_Sub-arterial Road
20213080,QLD_Outer Regional Australia_Darling Downs - Maranoa_Toowoomba_National or State Highway
20215143,WA_Major Cities of Australia_Perth - South West_Kwinana_Arterial Road
20212149,VIC_Outer Regional Australia_Latrobe - Gippsland_East Gippsland_National or State Highway
20213035,QLD_Inner Regional Australia_Darling Downs - Maranoa_Toowoomba_Sub-arterial Road
20211239,NSW_Outer Regional Australia_Far West and Orana_Dubbo_Sub-arterial Road
20211064,NSW_Inner Regional Australia_Coffs Harbour - Grafton_Clarence Valley_Arterial Road
20217031,NT_Very Remote Australia_Northern Territory - Outback_MacDonnell_Sub-arterial Road
20214025,SA_Very Remote Australia_South Australia - Outback_Elliston_Sub-arterial Road
20212158,VIC_Major Cities of Australia_Melbourne - West_Brimbank_Local Road
20216019,TAS_Very Remote Australia_West and North West_King Island_Arterial Road
20211241,NSW_Inner Regional Australia_Richmond - Tweed_Richmond Valley_Local Road
20211221,NSW_Inner Regional Australia_Mid North Coast_Kempsey_Arterial Road
20212002,VIC_Major Cities of Australia_Melbourne - Outer East_Maroondah_Arterial Road
20213029,QLD_Major Cities of Australia_Brisbane - South_Brisbane_Sub-arterial Road
20211120,NSW_Inner Regional Australia_Newcastle and Lake Macquarie_Lake Macquarie_National or State Highway
20212039,VIC_Inner Regional Australia_Latrobe - Gippsland_Baw Baw_Arterial Road
20212063,VIC_Major Cities of Australia_Melbourne - West_Brimbank_Local Road
20213005,QLD_Major Cities of Australia_Logan - Beaudesert_Logan_Sub-arterial Road
20211040,NSW_Outer Regional Australia_Hunter Valley exc Newcastle_Upper Hunter_Local Road
20212148,VIC_Major Cities of Australia_Melbourne - Inner East_Whitehorse_National or State Highway
20215061,WA_Very Remote Australia_Western Australia - Outback (South)_Coolgardie_Local Road
20213169,QLD_Outer Regional Australia_Cairns_Mareeba_National or State Highway
20213017,QLD_Major Cities of Australia_Sunshine Coast_Sunshine Coast_Local Road
20214014,SA_Major Cities of Australia_Adelaide - South_Marion_National or State Highway
20215052,WA_Major Cities of Australia_Perth - Inner_Vincent_Arterial Road
20214021,SA_Major Cities of Australia_Adelaide - West_Port Adelaide Enfield_Sub-arterial Road
