crashId,crashType,numberFatalities,busInvolvement,heavyRigidTruckInvolvement,articulatedTruckInvolvement,speedLimit,nationalRoadType
20161270,Single,1,No,No,No,100,Sub-arterial Road
20165169,Multiple,2,No,No,No,110,Local Road
20161297,Single,1,No,No,No,50,Arterial Road
20161213,Single,1,No,Yes,No,70,Arterial Road
20161285,Multiple,3,No,No,No,50,Local Road
20161255,Single,1,No,No,No,100,Arterial Road
20161324,Single,1,No,No,No,80,National or State Highway
20164038,Single,1,No,No,No,50,Sub-arterial Road
20161094,Single,1,No,No,No,80,Arterial Road
20161305,Single,1,No,No,No,50,Local Road
20161351,Single,1,No,No,No,100,Local Road
20165026,Single,1,No,No,No,110,Arterial Road
20161252,Single,1,No,No,No,80,Arterial Road
20161141,Single,1,No,No,No,80,Arterial Road
20161236,Single,1,No,No,No,100,Sub-arterial Road
20165147,Single,1,No,No,No,60,Local Road
20161264,Single,1,No,No,No,60,Local Road
20161164,Single,1,No,No,No,50,Local Road
20165098,Single,1,No,No,No,60,Arterial Road
20161070,Single,1,No,No,No,60,Arterial Road
20161043,Single,1,No,No,No,100,Arterial Road
20161257,Single,1,No,No,No,60,Arterial Road
20161117,Single,1,No,No,No,100,Sub-arterial Road
20167010,Single,1,No,No,No,40,Local Road
20164018,Single,1,Yes,No,No,60,Arterial Road
20161023,Single,1,No,No,No,50,Local Road
20161084,Single,1,No,No,No,80,Arterial Road
20167027,Single,1,No,No,No,110,Sub-arterial Road
20161025,Single,1,No,No,No,70,Local Road
20165070,Single,1,No,No,No,110,National or State Highway
20165004,Single,1,No,No,No,110,Arterial Road
20164028,Single,1,No,No,No,60,Arterial Road
20161085,Multiple,2,No,No,No,60,Arterial Road
20165016,Single,1,No,No,Yes,110,National or State Highway
20161249,Single,1,No,Yes,No,60,National or State Highway
20161136,Single,1,No,No,No,100,National or State Highway
20161013,Single,1,No,No,No,100,Arterial Road
20161077,Single,1,Yes,No,No,50,Collector Road
20164029,Single,1,No,No,No,50,Collector Road
20167034,Single,1,No,No,No,100,Arterial Road
20165057,Single,1,No,No,No,110,Arterial Road
20164044,Single,1,No,No,No,110,Arterial Road
20166013,Single,1,No,No,No,50,Arterial Road
20165030,Single,1,No,No,No,110,National or State Highway
20161177,Single,1,No,No,No,100,Sub-arterial Road
20165079,Single,1,No,No,No,110,National or State Highway
20166032,Single,1,No,No,No,110,National or State Highway
20161159,Single,1,No,No,No,100,Arterial Road
20165154,Single,1,No,No,No,110,Arterial Road
20161111,Single,1,No,No,No,60,Local Road
20161050,Single,1,No,No,No,60,Arterial Road
20165127,Single,1,No,No,No,80,National or State Highway
20164043,Single,1,No,No,No,110,National or State Highway
20161222,Single,1,No,No,No,50,Local Road
20161018,Single,1,No,No,No,110,National or State Highway
20166027,Single,1,No,No,No,50,Arterial Road
20161267,Single,1,No,No,No,70,Arterial Road
20165114,Single,1,No,No,No,110,Local Road
20165082,Multiple,2,No,No,No,110,National or State Highway
20167017,Single,1,No,No,No,130,National or State Highway
20161037,Single,1,No,No,No,40,Collector Road
20161160,Single,1,No,No,No,100,National or State Highway
20161163,Single,1,No,No,No,60,Local Road
20161106,Single,1,No,No,No,100,Arterial Road
20161212,Single,1,No,No,No,50,Local Road
20165060,Single,1,No,No,No,100,Local Road
20161233,Single,1,No,No,No,80,Arterial Road
20164073,Multiple,3,No,No,No,80,Collector Road
20161074,Single,1,No,No,No,60,Arterial Road
20161190,Single,1,No,No,No,50,Local Road
20165076,Single,1,No,No,No,110,National or State Highway
20165159,Single,1,No,No,Yes,110,Arterial Road
20161058,Single,1,No,No,No,100,National or State Highway
20166020,Multiple,2,No,No,No,80,Arterial Road
20164010,Single,1,No,No,No,100,Arterial Road
20165092,Single,1,No,No,No,90,National or State Highway
20166028,Single,1,No,No,No,100,Arterial Road
20165014,Single,1,No,No,No,80,Local Road
20161312,Single,1,No,No,No,60,Arterial Road
20161046,Single,1,No,No,No,80,National or State Highway
20166011,Single,1,No,Yes,No,100,Arterial Road
20165118,Single,1,No,Yes,No,110,National or State Highway
20165065,Single,1,No,No,No,110,National or State Highway
20161208,Single,1,No,No,No,100,Sub-arterial Road
20167036,Single,1,No,No,No,110,Arterial Road
20161125,Single,1,No,No,No,60,Arterial Road
20161283,Single,1,No,No,No,50,Collector Road
20161229,Multiple,2,No,No,No,100,Sub-arterial Road
20164070,Single,1,No,No,No,100,Sub-arterial Road
20161072,Single,1,No,No,Yes,80,Arterial Road
20165096,Multiple,2,No,No,No,110,National or State Highway
20161132,Single,1,No,No,No,100,Arterial Road
20167032,Single,1,No,No,No,110,Access road
20157024,Single,1,No,No,No,80,Local Road
20155018,Single,1,No,No,No,110,Local Road
20157016,Single,1,No,No,No,130,National or State Highway
20158007,Single,1,No,No,No,60,Local Road
20151041,Single,1,No,No,No,100,National or State Highway
20154091,Single,1,No,No,Yes,60,National or State Highway
20151162,Single,1,No,No,No,60,National or State Highway
20155139,Single,1,No,No,No,110,Arterial Road
201550039,Single,1,No,No,No,110,National or State Highway
20151205,Single,1,No,No,No,60,Collector Road
20154085,Single,1,No,No,No,110,National or State Highway
20152148,Single,1,No,No,Yes,100,Arterial Road
20158009,Single,1,No,No,No,80,Arterial Road
20151103,Single,1,No,No,Yes,100,National or State Highway
20152011,Single,1,No,Yes,No,100,Local Road
20151120,Single,1,No,No,Yes,90,National or State Highway
20151292,Single,1,No,No,No,60,Arterial Road
20157019,Multiple,3,Yes,No,No,100,Arterial Road
20151051,Single,1,No,No,No,80,Sub-arterial Road
20151316,Single,1,No,No,No,100,Arterial Road
20152225,Single,1,Yes,No,No,110,National or State Highway
20151094,Single,1,No,No,No,50,Local Road
20155021,Single,1,No,No,No,100,National or State Highway
20152185,Multiple,2,No,No,No,80,Local Road
20151192,Single,1,No,No,No,70,Collector Road
20155081,Single,1,No,No,Yes,80,National or State Highway
20152191,Single,1,No,No,No,100,National or State Highway
20155009,Single,1,No,No,No,80,Local Road
20151141,Multiple,2,No,No,No,110,National or State Highway
20155035,Single,1,No,No,No,110,Arterial Road
20151282,Single,1,No,No,No,60,Arterial Road
20151154,Single,1,No,No,No,100,National or State Highway
20152220,Multiple,2,No,No,No,100,National or State Highway
20152090,Single,1,No,No,No,80,National or State Highway
20152104,Single,1,No,No,No,80,Sub-arterial Road
20155103,Single,1,No,No,No,110,National or State Highway
20151008,Single,1,No,No,No,110,National or State Highway
20152088,Single,1,No,No,No,100,National or State Highway
20158013,Multiple,2,No,No,No,60,Collector Road
20151021,Single,1,No,No,No,100,National or State Highway
20152139,Single,1,No,Yes,No,50,Collector Road
20154012,Single,1,No,No,No,60,Local Road
20151216,Single,1,No,No,No,80,Arterial Road
20152023,Single,1,No,No,No,100,Sub-arterial Road
20151002,Single,1,No,No,No,110,National or State Highway
20157011,Single,1,No,No,No,80,Arterial Road
20152096,Single,1,No,No,No,60,Sub-arterial Road
20152163,Single,1,No,No,No,80,Local Road
20155116,Single,1,Yes,No,No,60,Local Road
20151028,Single,1,No,No,No,110,National or State Highway
20151017,Single,1,No,No,No,100,National or State Highway
20151054,Single,1,No,No,No,50,Local Road
20152105,Multiple,2,No,No,No,100,National or State Highway
20155034,Single,1,No,No,No,70,Arterial Road
20151033,Single,1,No,No,Yes,60,Sub-arterial Road
20155102,Single,1,No,No,No,80,National or State Highway
20151104,Single,1,No,No,No,50,Collector Road
20157017,Single,1,No,No,No,110,Arterial Road
20154013,Single,1,No,No,Yes,110,National or State Highway
20154073,Single,1,No,No,Yes,110,National or State Highway
20151254,Single,1,No,No,No,90,Sub-arterial Road
20156008,Single,1,No,No,No,100,Sub-arterial Road
20155080,Single,1,No,No,Yes,110,National or State Highway
20151039,Single,1,No,No,No,60,Arterial Road
20155011,Single,1,No,No,No,50,Local Road
20151199,Single,1,No,No,No,100,National or State Highway
20152146,Single,1,No,No,No,60,Local Road
20152022,Single,1,No,No,No,40,Collector Road
20156025,Single,1,No,No,No,100,National or State Highway
20151145,Single,1,No,No,No,100,Arterial Road
20151241,Single,1,No,No,No,70,Collector Road
20155044,Multiple,3,No,No,No,70,Arterial Road
20154019,Single,1,No,No,No,80,Collector Road
20151224,Single,1,No,No,No,100,Sub-arterial Road
20154054,Single,1,No,No,No,100,Local Road
20151097,Single,1,No,No,No,100,Sub-arterial Road
20152061,Single,1,No,No,No,100,Arterial Road
20151013,Single,1,No,No,No,100,National or State Highway
20151275,Multiple,2,No,No,No,80,Arterial Road
20152168,Single,1,No,No,No,100,National or State Highway
20155058,Single,1,No,No,No,60,Arterial Road
20151004,Single,1,No,No,No,50,Collector Road
20154020,Single,1,No,No,No,50,Collector Road
20151206,Single,1,No,No,No,100,National or State Highway
20154096,Single,1,No,No,No,110,National or State Highway
20155004,Multiple,2,No,No,No,90,National or State Highway
20152172,Single,1,No,Yes,No,80,Arterial Road
20152080,Single,1,No,No,No,75,Collector Road
20152044,Single,1,No,No,No,60,Collector Road
20152095,Single,1,No,No,No,100,Sub-arterial Road
20155121,Single,1,No,No,No,110,Arterial Road
20155063,Single,1,No,No,No,50,Arterial Road
20155024,Single,1,No,No,No,60,Arterial Road
20151197,Single,1,No,Yes,No,60,Collector Road
20154040,Single,1,No,No,No,60,Sub-arterial Road
20151010,Multiple,2,No,No,No,100,National or State Highway
20151044,Single,1,No,No,No,60,Arterial Road
20151304,Single,1,No,No,No,60,Arterial Road
20152136,Single,1,No,No,No,100,Arterial Road
20152230,Single,1,No,No,No,100,Sub-arterial Road
20151185,Multiple,2,No,Yes,Yes,100,National or State Highway
20151066,Single,1,No,Yes,No,60,Arterial Road
20155112,Single,1,No,No,Yes,110,National or State Highway
20155006,Single,1,No,No,No,110,Local Road
20154084,Single,1,No,No,No,110,Arterial Road
20152194,Single,1,No,No,No,100,Arterial Road
20158008,Single,1,No,No,No,100,National or State Highway
20152210,Single,1,No,No,No,110,National or State Highway
20152101,Single,1,No,No,No,100,Local Road
20152091,Single,1,No,No,No,60,Sub-arterial Road
20151226,Single,1,No,No,No,60,National or State Highway
20151272,Single,1,No,No,No,50,Local Road
20152112,Single,1,Yes,No,No,90,Local Road
20154081,Single,1,No,No,No,50,Local Road
20154007,Single,1,No,No,No,110,National or State Highway
20152202,Single,1,No,No,Yes,100,National or State Highway
20155071,Single,1,No,No,Yes,80,Access road
20151136,Single,1,No,No,No,80,Access road
20155140,Single,1,No,No,No,110,Arterial Road
20151252,Single,1,No,No,No,100,Sub-arterial Road
20151123,Single,1,No,No,No,60,National or State Highway
20157005,Single,1,No,No,No,100,Arterial Road
20151179,Single,1,No,No,No,100,Arterial Road
20151011,Single,1,No,No,No,100,National or State Highway
20156021,Single,1,No,Yes,No,100,Arterial Road
20152052,Single,1,No,No,No,100,Arterial Road
20151311,Single,1,No,No,No,60,Arterial Road
20151220,Single,1,No,No,No,60,Local Road
20151223,Single,1,No,No,Yes,60,Local Road
20151191,Single,1,No,No,No,100,National or State Highway
20151258,Single,1,No,No,No,70,Arterial Road
20152012,Single,1,No,No,No,60,Sub-arterial Road
20151172,Single,1,No,Yes,No,100,National or State Highway
20151200,Single,1,No,No,No,80,Collector Road
20152170,Single,1,No,No,Yes,100,National or State Highway
20151261,Single,1,No,No,No,80,Local Road
20155026,Single,1,No,No,No,110,Arterial Road
20151048,Single,1,No,No,Yes,100,National or State Highway
20151142,Single,1,No,No,No,80,Sub-arterial Road
20151122,Single,1,No,No,Yes,110,National or State Highway
20154006,Single,1,No,No,No,100,Sub-arterial Road
20152203,Single,1,No,No,No,80,National or State Highway
20151042,Single,1,No,No,No,50,Local Road
20151055,Single,1,No,No,No,70,Local Road
20152067,Single,1,No,No,Yes,100,Sub-arterial Road
20154082,Single,1,No,No,No,60,Sub-arterial Road
20154049,Single,1,No,No,No,60,Arterial Road
20155029,Single,1,No,No,No,60,National or State Highway
20152142,Single,1,Yes,No,No,60,Arterial Road
20151080,Multiple,2,No,No,No,110,National or State Highway
20154066,Single,1,No,No,No,100,Arterial Road
20151117,Multiple,2,No,Yes,No,100,Sub-arterial Road
20151001,Single,1,No,No,No,50,Local Road
20152053,Single,1,No,No,Yes,100,Arterial Road
20152043,Single,1,No,No,Yes,100,Arterial Road
20156024,Single,1,No,No,No,100,Arterial Road
20152115,Single,1,No,No,No,100,Local Road
20155076,Single,1,No,No,No,70,Arterial Road
20156026,Single,1,No,Yes,No,100,National or State Highway
20155130,Single,1,No,No,Yes,80,National or State Highway
20152214,Single,1,No,No,No,100,Local Road
20154071,Single,1,No,No,No,50,Local Road
20154032,Single,1,No,No,No,40,Local Road
20152083,Single,1,No,No,No,70,National or State Highway
20155097,Single,1,No,No,No,110,Arterial Road
20157003,Single,1,No,No,No,110,Sub-arterial Road
20152120,Single,1,No,Yes,No,100,National or State Highway
20154083,Single,1,No,No,No,80,Sub-arterial Road
20154056,Single,1,No,No,No,50,Local Road
20151268,Single,1,No,No,No,50,Collector Road
20154053,Single,1,No,No,No,80,Arterial Road
20152008,Single,1,No,No,No,80,Sub-arterial Road
20151195,Single,1,No,No,No,50,Local Road
20151159,Multiple,3,No,No,No,80,Arterial Road
20151257,Single,1,No,No,Yes,100,National or State Highway
20157023,Multiple,2,No,No,No,110,National or State Highway
20151126,Single,1,No,No,Yes,100,National or State Highway
20151022,Single,1,No,No,No,100,Arterial Road
20152049,Single,1,No,No,No,60,Arterial Road
20152204,Single,1,No,No,No,60,Local Road
20151064,Single,1,No,No,No,50,Local Road
20151228,Single,1,No,No,Yes,70,National or State Highway
20154065,Single,1,No,No,No,60,Sub-arterial Road
20154060,Single,1,No,No,No,110,National or State Highway
20151133,Single,1,No,No,No,80,Sub-arterial Road
20154027,Single,1,No,No,No,100,Local Road
20152114,Single,1,No,No,No,100,Arterial Road
20156003,Single,1,No,No,No,100,Arterial Road
20154075,Single,1,No,No,No,110,Arterial Road
20154042,Single,1,No,No,No,110,Arterial Road
20154069,Single,1,No,No,No,60,Sub-arterial Road
20151302,Single,1,No,No,No,60,Arterial Road
20151061,Single,1,No,No,No,100,Sub-arterial Road
20151293,Single,1,No,No,No,100,Arterial Road
20151047,Single,1,No,No,No,70,Arterial Road
20152215,Single,1,No,No,No,110,National or State Highway
20155015,Single,1,No,Yes,No,90,Local Road
20152020,Single,1,No,No,No,80,Sub-arterial Road
20151079,Single,1,No,No,No,100,Arterial Road
20152179,Single,1,No,No,No,80,Sub-arterial Road
20152123,Single,1,No,Yes,No,60,Local Road
20152064,Single,1,No,No,No,60,Sub-arterial Road
20152082,Single,1,No,No,No,70,Arterial Road
20152050,Single,1,No,No,No,60,Sub-arterial Road
20155137,Single,1,No,No,No,50,Local Road
20151291,Single,1,No,No,No,60,Arterial Road
20154088,Single,1,No,No,No,60,Arterial Road
20152098,Single,1,No,No,No,60,Arterial Road
20151108,Single,1,No,No,No,80,Arterial Road
20151089,Single,1,No,No,No,100,Local Road
20157032,Single,1,No,No,No,100,Sub-arterial Road
20151107,Single,1,No,No,No,50,Local Road
20152027,Single,1,No,No,No,100,Local Road
20154041,Single,1,No,No,Yes,80,National or State Highway
20154093,Single,1,No,No,No,60,Local Road
20156032,Single,1,No,No,No,80,National or State Highway
20152045,Single,1,No,No,No,60,Arterial Road
20152063,Single,1,No,No,No,100,National or State Highway
20152138,Single,1,No,Yes,No,100,National or State Highway
20151147,Single,1,No,No,No,100,Sub-arterial Road
20151321,Single,1,Yes,No,No,110,National or State Highway
20152069,Single,1,Yes,No,No,80,Collector Road
20154031,Single,1,No,No,Yes,80,Collector Road
20155042,Single,1,No,No,No,70,Local Road
20152165,Single,1,No,No,No,80,National or State Highway
20151315,Single,1,No,No,No,80,Arterial Road
20151295,Single,1,No,No,No,80,Sub-arterial Road
20152206,Single,1,No,No,No,100,Local Road
20151030,Single,1,No,No,No,100,Sub-arterial Road
20152201,Single,1,No,No,No,100,Sub-arterial Road
20155122,Single,1,No,No,No,110,Arterial Road
20154080,Single,1,No,No,No,110,Arterial Road
20158004,Single,1,No,No,No,80,Local Road
20157028,Single,1,No,No,No,100,Arterial Road
20152149,Single,1,No,No,No,100,National or State Highway
20151213,Single,1,No,No,No,60,Arterial Road
20154089,Single,1,No,No,No,60,Local Road
20151016,Single,1,No,No,No,100,National or State Highway
20151156,Single,1,No,No,No,10,Local Road
20156011,Single,1,No,No,Yes,110,National or State Highway
20151046,Single,1,No,No,No,60,Arterial Road
20151151,Single,1,No,No,No,80,Local Road
20155072,Multiple,2,No,No,No,110,National or State Highway
20151155,Single,1,No,No,No,50,Collector Road
20151116,Single,1,No,No,No,80,Arterial Road
20157021,Single,1,No,No,No,70,Arterial Road
20152007,Single,1,No,Yes,No,100,National or State Highway
20152006,Single,1,No,No,No,100,Sub-arterial Road
20151086,Single,1,No,No,No,100,Arterial Road
20151299,Single,1,No,No,No,80,Arterial Road
20151140,Multiple,2,No,No,No,100,National or State Highway
20155099,Single,1,No,No,No,90,Arterial Road
20156016,Single,1,No,No,No,100,Local Road
20151229,Single,1,No,No,No,70,National or State Highway
20158005,Single,1,No,No,No,60,Local Road
20154014,Single,1,No,No,No,110,National or State Highway
20155120,Single,1,No,No,No,60,Arterial Road
20151222,Single,1,No,No,No,80,Local Road
20151176,Single,1,No,No,No,100,Arterial Road
20152160,Single,1,No,No,No,80,National or State Highway
20151286,Single,1,No,No,No,50,Collector Road
20154034,Single,1,No,No,No,50,Local Road
20152130,Single,1,No,No,No,100,National or State Highway
20156001,Single,1,No,No,No,50,Collector Road
20152046,Single,1,No,No,No,60,National or State Highway
20151250,Single,1,No,No,No,60,Collector Road
20151087,Single,1,No,No,No,80,Sub-arterial Road
20155037,Single,1,No,No,No,90,Local Road
20155096,Single,1,No,No,No,60,Arterial Road
20152161,Single,1,No,No,No,100,Arterial Road
20155106,Single,1,No,No,No,50,Local Road
